name,year,rate,id
Keokuk County,2010,10.20615814,19107
Worth County,2010,9.98414275,19195
Davis County,2010,9.942734099,19051
Franklin County,2010,9.887884262,19069
Sac County,2010,9.757230936,19161
Calhoun County,2010,9.215068379,19025
Decatur County,2010,9.08804197,19053
Greene County,2010,9.008953075,19073
Ida County,2010,8.948641278,19093
Van Buren County,2010,8.840678614,19177
Palo Alto County,2010,8.821390093,19147
Osceola County,2010,8.545935048,19143
Kossuth County,2010,8.471743535,19109
Fremont County,2010,8.259060254,19071
Audubon County,2010,7.689817002,19009
Adair County,2010,7.589378582,19001
Monona County,2010,7.289075563,19133
Wayne County,2010,6.964975873,19185
Pocahontas County,2010,6.811024249,19151
Taylor County,2010,6.776267649,19173
Ringgold County,2010,5.463578476,19159
Adams County,2010,5.383758411,19003
Polk County,2000,352.6565672,19153
Scott County,2000,189.0479235,19163
Linn County,2000,145.6360948,19113
Black Hawk County,2000,121.541641,19013
Johnson County,2000,99.33180173,19103
Dubuque County,2000,78.60710979,19061
Story County,2000,76.85425074,19169
Woodbury County,2000,64.51421788,19193
Des Moines County,2000,56.22102344,19057
Muscatine County,2000,52.08598305,19139
Pottawattamie County,2000,51.51354975,19155
Wapello County,2000,47.0153824,19179
Cerro Gordo County,2000,43.07727735,19033
Lee County,2000,40.62529237,19111
Warren County,2000,39.99113756,19181
Clinton County,2000,39.0997909,19045
Dallas County,2000,38.38681122,19049
Marshall County,2000,37.80269911,19127
Marion County,2000,31.65410518,19125
Webster County,2000,30.4819446,19187
Bremer County,2000,28.58968657,19017
Jasper County,2000,28.30491903,19099
Henry County,2000,26.51884082,19087
Boone County,2000,25.20440687,19015
Mahaska County,2000,21.92981908,19123
Sioux County,2000,21.90634766,19167
Dickinson County,2000,21.47601792,19059
Jefferson County,2000,21.05546284,19101
Carroll County,2000,20.71340469,19027
Washington County,2000,20.40464324,19183
Buchanan County,2000,20.01081497,19019
Benton County,2000,19.38864301,19011
Jones County,2000,19.2687725,19105
Buena Vista County,2000,18.96440968,19021
Mills County,2000,18.77829694,19129
Page County,2000,18.18154858,19145
Hardin County,2000,17.9953493,19083
Floyd County,2000,17.98100621,19067
Poweshiek County,2000,17.88104369,19157
Cedar County,2000,17.37256376,19031
Delaware County,2000,17.28368892,19055
Jackson County,2000,17.15169936,19097
Louisa County,2000,16.49723683,19115
Union County,2000,16.43116223,19175
Winneshiek County,2000,16.35796354,19191
Clay County,2000,16.17661578,19041
Fayette County,2000,16.15958943,19065
Montgomery County,2000,15.74413792,19137
Hamilton County,2000,15.52071004,19079
Plymouth County,2000,15.50475793,19149
Winnebago County,2000,15.41837301,19189
Appanoose County,2000,15.24533499,19007
Iowa County,2000,14.86723184,19095
Cass County,2000,14.63828827,19029
Emmet County,2000,14.46535298,19063
Butler County,2000,14.18208132,19023
O'Brien County,2000,14.05039437,19141
Madison County,2000,14.049752,19121
Chickasaw County,2000,13.81158589,19037
Tama County,2000,13.80365875,19171
Grundy County,2000,13.43143402,19075
Wright County,2000,13.28144349,19197
Crawford County,2000,13.05949183,19047
Humboldt County,2000,12.83141835,19091
Clayton County,2000,12.62502847,19043
Harrison County,2000,12.47111136,19085
Shelby County,2000,12.41625534,19165
Lucas County,2000,12.33073766,19117
Mitchell County,2000,12.23360458,19131
Cherokee County,2000,12.18127535,19035
Clarke County,2000,12.02892937,19039
Allamakee County,2000,11.79004081,19005
Hancock County,2000,11.25715486,19081
Howard County,2000,11.0784033,19089
Keokuk County,2000,11.06937521,19107
Sac County,2000,10.86870681,19161
Guthrie County,2000,10.66982246,19077
Calhoun County,2000,10.59208739,19025
Lyon County,2000,10.56683351,19119
Monroe County,2000,10.49900606,19135
Worth County,2000,10.39281192,19195
Greene County,2000,10.00287142,19073
Franklin County,2000,9.910104227,19069
Ida County,2000,9.89286242,19093
Davis County,2000,9.701918421,19051
Palo Alto County,2000,9.501183025,19147
Kossuth County,2000,9.354727806,19109
Decatur County,2000,9.337353278,19053
Osceola County,2000,9.261402529,19143
Van Buren County,2000,9.119796472,19177
Fremont County,2000,8.890615863,19071
Audubon County,2000,8.583338801,19009
Adair County,2000,8.143614638,19001
Pocahontas County,2000,8.070737626,19151
Monona County,2000,7.90182161,19133
Taylor County,2000,7.463870556,19173
Wayne County,2000,7.320675874,19185
Adams County,2000,5.989080467,19003
Ringgold County,2000,5.823486783,19159
Polk County,1990,307.9758714,19153
Scott County,1990,179.8867222,19163
Linn County,1990,128.2130339,19113
Black Hawk County,1990,117.5406374,19013
Johnson County,1990,86.01042692,19103
Dubuque County,1990,76.19095282,19061
Story County,1990,71.34921826,19169
Woodbury County,1990,61.03564096,19193
Des Moines County,1990,56.57015638,19057
Muscatine County,1990,49.82012668,19139
Pottawattamie County,1990,48.53212611,19155
Wapello County,1990,46.54067714,19179
Cerro Gordo County,1990,43.34252809,19033
Lee County,1990,41.30323467,19111
Clinton County,1990,39.794479,19045
Marshall County,1990,36.80741042,19127
Warren County,1990,35.43066706,19181
Webster County,1990,30.56300755,19187
Marion County,1990,29.62856638,19125
Dallas County,1990,28.02943725,19049
Bremer County,1990,27.96212303,19017
Jasper County,1990,26.46574201,19099
Henry County,1990,25.07136279,19087
Boone County,1990,24.20676447,19015
Jefferson County,1990,21.22332359,19101
Mahaska County,1990,21.13156778,19123
Sioux County,1990,20.73713995,19167
Carroll County,1990,20.71533862,19027
Buchanan County,1990,19.77459002,19019
Dickinson County,1990,19.49500433,19059
Washington County,1990,19.36022561,19183
Buena Vista County,1990,18.55001907,19021
Jones County,1990,18.52836222,19105
Hardin County,1990,18.26510735,19083
Floyd County,1990,18.14911266,19067
Poweshiek County,1990,18.0882224,19157
Page County,1990,18.06802101,19145
Benton County,1990,17.18302016,19011
